Wall time,Step,Value
1686379009.030889,14600,6.257999897003174
1686379017.3344693,14700,6.257999897003174
1686379026.6842055,14800,6.270999908447266
1686379034.66849,14900,6.241000175476074
1686379043.2884727,15000,6.201000213623047
1686379051.2657862,15100,6.263000011444092
1686379060.2605758,15200,6.267000198364258
1686379068.689069,15300,6.245999813079834
1686379076.6666584,15400,6.2820000648498535
1686379085.6679428,15500,6.263999938964844
1686379093.3211253,15600,6.256999969482422
1686379102.1234643,15700,6.276000022888184
1686379110.5587077,15800,6.247000217437744
1686379118.4715545,15900,6.185999870300293
1686379127.722707,16000,6.261000156402588
1686379135.734896,16100,6.214000225067139
1686379144.5026278,16200,6.230000019073486
1686379153.5530233,16300,6.335999965667725
1686379162.8667734,16400,6.23199987411499
1686379171.0490563,16500,6.196000099182129
1686379179.3027458,16600,6.238999843597412
1686379205.3335614,16700,6.263000011444092
1686379214.8648853,16800,6.176000118255615
1686379222.995931,16900,6.183000087738037
1686379231.6457195,17000,6.172999858856201
1686379238.7997518,17100,6.156000137329102
1686379247.944001,17200,6.202000141143799
1686379256.6816049,17300,6.175000190734863
1686379264.5378714,17400,6.142000198364258
1686379273.7006989,17500,6.205999851226807
1686379281.2785792,17600,6.218999862670898
1686379290.3460464,17700,6.1529998779296875
1686379298.6183045,17800,6.193999767303467
1686379307.1776953,17900,6.14900016784668
1686379316.3869834,18000,6.191999912261963
1686379323.8870046,18100,6.124000072479248
1686379332.5715046,18200,6.171999931335449
1686379340.566665,18300,6.173999786376953
1686379349.446073,18400,6.182000160217285
1686379357.9798508,18500,6.206999778747559
1686379367.9268508,18600,6.24399995803833
1686379376.9854553,18700,6.151000022888184
1686379384.6484416,18800,6.138000011444092
1686379392.8376472,18900,6.107999801635742
1686379401.199946,19000,6.190999984741211
1686379409.1542902,19100,6.163000106811523
1686379418.2735403,19200,6.1579999923706055
1686379426.1088357,19300,6.186999797821045
1686379435.2385342,19400,6.116000175476074
1686379443.1483355,19500,6.13100004196167
1686379451.59806,19600,6.163000106811523
1686379460.3240395,19700,6.160999774932861
1686379468.389257,19800,6.184999942779541
1686379476.8779817,19900,6.171999931335449
1686379484.3549628,20000,6.146999835968018
1686379493.0352204,20100,6.171000003814697
1686379501.0942554,20200,6.184999942779541
1686379509.436666,20300,6.111999988555908
1686379517.331688,20400,6.124000072479248
1686379525.1965115,20500,6.1479997634887695
1686379533.9165385,20600,6.175000190734863
1686379542.4541378,20700,6.209000110626221
1686379551.7543454,20800,6.105999946594238
1686379559.635211,20900,6.151000022888184
1686379569.1359026,21000,6.218999862670898
1686379578.0280752,21100,6.135000228881836
1686379585.86357,21200,6.145999908447266
1686379594.5498664,21300,6.071000099182129
1686379602.203416,21400,6.105000019073486
1686379611.3285065,21500,6.131999969482422
1686379620.3543487,21600,6.203000068664551
1686379628.4836445,21700,6.1539998054504395
1686379637.216707,21800,6.193999767303467
1686379644.434409,21900,6.164000034332275
1686379653.3043146,22000,6.151000022888184
1686379661.367222,22100,6.182000160217285
1686379669.993254,22200,6.1479997634887695
1686379691.8418357,22300,6.0970001220703125
1686379700.0646863,22400,6.0960001945495605
1686379708.714927,22500,6.072000026702881
1686379716.353526,22600,6.11299991607666
1686379725.963868,22700,6.085000038146973
1686379735.1779377,22800,6.15500020980835
1686379742.7651231,22900,6.081999778747559
1686379751.6058905,23000,6.065999984741211
1686379759.0665689,23100,6.111000061035156
1686379768.0261533,23200,6.074999809265137
1686379775.899576,23300,6.126999855041504
1686379785.0780742,23400,6.111999988555908
1686379794.3692803,23500,6.145999908447266
1686379801.8053954,23600,6.078999996185303
1686379810.5761042,23700,6.074999809265137
1686379818.04858,23800,6.09499979019165
1686379826.8942215,23900,6.078000068664551
1686379835.253789,24000,6.145999908447266
1686379843.5749755,24100,6.078000068664551
1686379852.5567539,24200,6.089000225067139
1686379860.022756,24300,6.124000072479248
1686379869.1052244,24400,6.081999778747559
1686379877.25273,24500,6.124000072479248
1686379885.5889084,24600,6.070000171661377
1686379894.5019279,24700,6.138999938964844
1686379901.970988,24800,6.054999828338623
1686379910.846154,24900,6.017000198364258
1686379919.2028172,25000,6.089000225067139
1686379928.3774648,25100,6.078000068664551
1686379936.3910644,25200,6.044000148773193
1686379945.4446132,25300,6.11299991607666
1686379953.9051461,25400,6.122000217437744
1686379961.7113798,25500,6.109000205993652
1686379970.5208285,25600,6.072000026702881
1686379978.074027,25700,6.071000099182129
1686379987.4999716,25800,6.0960001945495605
1686379995.6281736,25900,6.077000141143799
1686380003.9762228,26000,6.065999984741211
1686380013.1579778,26100,6.089000225067139
1686380020.7673044,26200,6.109000205993652
1686380029.6554644,26300,6.090000152587891
1686380037.563892,26400,6.085999965667725
1686380046.7126153,26500,6.127999782562256
1686380055.8955476,26600,6.0960001945495605
1686380063.2562664,26700,6.071000099182129
1686380072.0760763,26800,6.13100004196167
1686380079.5165763,26900,6.070000171661377
1686380088.36993,27000,6.046000003814697
1686380097.2645242,27100,6.072000026702881
1686380106.4838195,27200,6.1570000648498535
1686380114.8297608,27300,6.035999774932861
1686380123.042889,27400,6.10699987411499
1686380131.8078237,27500,6.078000068664551
1686380139.3221197,27600,6.052000045776367
1686380148.105772,27700,6.046999931335449
