Wall time,Step,Value
1686487103.1956756,18100,6.073999881744385
1686487119.446777,18200,6.083000183105469
1686487135.1970403,18300,6.144000053405762
1686487151.5622056,18400,6.0879998207092285
1686487167.4400034,18500,6.123000144958496
1686487183.3623197,18600,6.083000183105469
1686487199.042036,18700,6.076000213623047
1686487214.9262545,18800,6.079999923706055
1686487261.9283419,18900,6.107999801635742
1686487278.9487226,19000,5.997000217437744
1686487294.8950462,19100,5.995999813079834
1686487311.424524,19200,6.065999984741211
1686487327.4070044,19300,6.01800012588501
1686487344.0201848,19400,6.048999786376953
1686487360.4020424,19500,6.052000045776367
1686487376.4029632,19600,6.091000080108643
1686487392.2392194,19700,6.015999794006348
1686487407.6640797,19800,6.065999984741211
1686487423.9223814,19900,6.034999847412109
1686487439.8070333,20000,6.015999794006348
1686487454.9911094,20100,6.048999786376953
1686487470.897408,20200,6.045000076293945
1686487487.644781,20300,6.053999900817871
1686487503.6964061,20400,6.033999919891357
1686487519.7420752,20500,6.040999889373779
1686487534.8396692,20600,6.026000022888184
1686487551.415207,20700,6.007999897003174
1686487567.3609922,20800,6.085999965667725
1686487583.7989836,20900,6.002999782562256
1686487600.1645029,21000,6.034999847412109
1686487616.1449409,21100,6.065000057220459
1686487631.4732535,21200,6.013000011444092
1686487647.1320133,21300,6.026000022888184
1686487662.6340053,21400,6.045000076293945
1686487678.8649273,21500,6.0289998054504395
1686487694.565635,21600,6.006999969482422
1686487710.4683528,21700,6.0320000648498535
1686487726.3806067,21800,6.078999996185303
1686487742.9717307,21900,6.053999900817871
1686487759.052153,22000,6.011000156402588
1686487774.7885287,22100,6.058000087738037
1686487791.5127249,22200,6.047999858856201
1686487808.217755,22300,6.039000034332275
1686487824.6260223,22400,6.020999908447266
1686487840.4143674,22500,6.044000148773193
1686487855.797638,22600,5.980999946594238
1686487871.1679673,22700,6.041999816894531
1686487887.8443534,22800,6.0329999923706055
1686487903.9839966,22900,6.040999889373779
1686487920.025332,23000,6.063000202178955
1686487935.7452598,23100,6.013000011444092
1686487952.2931979,23200,6.046999931335449
1686487967.9587033,23300,5.9670000076293945
1686487983.8418152,23400,6.013000011444092
1686488000.0681376,23500,6.02400016784668
1686488015.671599,23600,5.9720001220703125
1686488031.3588681,23700,5.978000164031982
1686488048.6089387,23800,6.040999889373779
1686488064.3358605,23900,5.997000217437744
1686488079.7285974,24000,6.033999919891357
1686488096.493257,24100,6.0269999504089355
1686488112.522698,24200,6.004000186920166
1686488127.9458508,24300,6.0
1686488143.759661,24400,5.99399995803833
1686488159.6415699,24500,6.039999961853027
1686488175.9725742,24600,6.046999931335449
1686488191.365407,24700,6.011000156402588
1686488206.576905,24800,5.980999946594238
1686488221.964737,24900,5.997000217437744
1686488237.860504,25000,6.0229997634887695
1686488253.8424532,25100,5.980000019073486
1686488291.4417133,25200,6.007999897003174
1686488308.7730122,25300,5.947000026702881
1686488324.558072,25400,5.932000160217285
1686488340.61968,25500,5.985000133514404
1686488356.3190093,25600,5.920000076293945
1686488371.729439,25700,5.921999931335449
1686488387.7566648,25800,5.960000038146973
1686488403.6915414,25900,5.915999889373779
1686488419.1237204,26000,5.939000129699707
1686488434.511647,26100,5.999000072479248
1686488450.6704254,26200,5.959000110626221
1686488466.47768,26300,5.958000183105469
1686488481.7667894,26400,5.9730000495910645
1686488498.2407088,26500,5.9770002365112305
1686488513.7401354,26600,5.986000061035156
1686488530.4713836,26700,5.9679999351501465
1686488546.2331772,26800,5.913000106811523
1686488562.3643374,26900,5.999000072479248
1686488578.2755432,27000,5.951000213623047
1686488594.120314,27100,5.986999988555908
1686488610.1117232,27200,5.96999979019165
1686488625.7132044,27300,5.966000080108643
1686488642.678841,27400,5.9720001220703125
1686488658.6782966,27500,5.980999946594238
1686488673.9842103,27600,5.994999885559082
1686488689.970999,27700,5.974999904632568
1686488706.0089328,27800,5.96999979019165
1686488721.9848893,27900,5.986999988555908
1686488739.2061627,28000,5.973999977111816
1686488755.8077424,28100,5.958000183105469
1686488771.9099543,28200,5.945000171661377
1686488787.4404752,28300,5.986999988555908
1686488803.4725864,28400,5.943999767303467
1686488818.7624485,28500,5.953999996185303
1686488833.87034,28600,5.947999954223633
1686488849.526181,28700,5.964000225067139
1686488864.936503,28800,5.914999961853027
1686488880.8937573,28900,5.932000160217285
1686488896.7221322,29000,5.9670000076293945
1686488912.589527,29100,5.979000091552734
1686488928.7483566,29200,5.995999813079834
1686488944.2435977,29300,5.9770002365112305
1686488960.5732462,29400,5.943999767303467
1686488976.3218448,29500,5.934999942779541
1686488991.8965302,29600,5.925000190734863
1686489008.074152,29700,5.9070000648498535
1686489024.2958796,29800,5.960999965667725
1686489040.9211268,29900,5.988999843597412
1686489057.1170287,30000,5.965000152587891
1686489073.4350915,30100,5.934999942779541
1686489088.7581306,30200,5.959000110626221
1686489104.1975527,30300,5.978000164031982
1686489120.394208,30400,5.980999946594238
1686489135.8035662,30500,5.964000225067139
1686489151.7658334,30600,5.951000213623047
1686489168.2580426,30700,5.927999973297119
1686489184.2500715,30800,5.952000141143799
1686489199.898904,30900,5.925000190734863
1686489215.491764,31000,5.988999843597412
1686489231.126643,31100,5.964000225067139
1686489247.5473301,31200,5.960000038146973
1686489262.9828618,31300,5.934999942779541
1686489278.6763704,31400,5.958000183105469
